word,version_with_order,sense_uid_prime,sentence_prime,heading_uri_prime,heading_label_prime,sense_uid_target,sentence_target,heading_uri_target,heading_label_target,same_heading,hier_distance,same_nbhd,distance_bert_lcsh,distance_elmo_lcsh,distance_bert,distance_elmo,rt,correct_response,log_rt,prior_rt,ambiguity_type,Class,same,subject,trial_index,item
ground,M2_b_M2_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,753,True,6.624065228,7.387193601,Polysemy,N,True,w7t2pcpr1z,139,24
ground,M2_b_M1_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,1085,True,6.989335266,7.48346209,Polysemy,N,False,0l5gfo1s81,207,24
ground,M2_a_M2_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,1073,False,6.978213743,7.50734256,Polysemy,N,True,emcqel00x3,45,24
ground,M1_a_M1_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,914,True,6.817830571,7.50726008,Polysemy,N,True,uy86my9o9s,35,24
ground,M2_b_M2_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,958,True,6.864847778,7.387193601,Polysemy,N,True,mketfayzl8,129,24
ground,M2_b_M1_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,1611,False,7.384610383,7.48346209,Polysemy,N,False,unzj7yx25l,113,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,819,True,6.708084084,7.50726008,Polysemy,N,False,gdlhwqulft,239,24
ground,M1_a_M2_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,1443,True,7.274479559,7.50734256,Polysemy,N,False,4q5dxb7nhf,223,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,798,True,6.682108597,7.50726008,Polysemy,N,False,zglqpt5fh7,217,24
ground,M1_b_M2_b,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,2140,False,7.668561108,7.50734256,Polysemy,N,False,prlu1sa9my,97,24
ground,M2_b_M1_b,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,1167,True,7.062191632,7.50726008,Polysemy,N,False,luke3ctol0,121,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,1255,True,7.134890852,7.50726008,Polysemy,N,False,79d4rp4wbh,103,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,849,True,6.744059186,7.50726008,Polysemy,N,False,2usccf4uxc,157,24
ground,M1_b_M1_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,683,True,6.52649486,7.48346209,Polysemy,N,True,w18v804q9v,177,24
ground,M2_a_M1_a,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,980,True,6.887552572,7.48346209,Polysemy,N,False,50rd5uu19e,59,24
ground,M1_a_M1_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,842,True,6.735780014,7.50726008,Polysemy,N,True,l4avquduxt,155,24
ground,M2_b_M1_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,1317,True,7.183111702,7.48346209,Polysemy,N,False,1qywoodmd2,131,24
ground,M1_a_M2_a,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1079,True,6.983789965,7.387193601,Polysemy,N,False,rrf38z917v,53,24
ground,M2_b_M1_b,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,3396,True,8.130353547,7.50726008,Polysemy,N,False,1wzodbsf7y,111,24
ground,M2_a_M2_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,1210,True,7.098375639,7.50734256,Polysemy,N,True,bacqef0gje,233,24
ground,M2_b_M2_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,701,True,6.552507887,7.387193601,Polysemy,N,True,mhz82a74k9,219,24
ground,M2_a_M2_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,942,False,6.848005275,7.50734256,Polysemy,N,True,p7h7xsjj50,205,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,1016,True,6.923628628,7.50726008,Polysemy,N,False,7poq0nl7yt,191,24
ground,M2_b_M1_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,925,True,6.829793738,7.48346209,Polysemy,N,False,kcv5v2zj80,81,24
ground,M1_a_M1_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,1300,True,7.170119543,7.50726008,Polysemy,N,True,34628l2rmq,203,24
ground,M1_a_M2_a,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1298,True,7.168579897,7.387193601,Polysemy,N,False,02cpp7rcbk,89,24
ground,M1_a_M1_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,912,True,6.81563999,7.50726008,Polysemy,N,True,a0u2yg5j7e,221,24
ground,M1_b_M2_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,1037,True,6.944087208,7.387193601,Polysemy,N,False,11pz67y2jv,251,24
ground,M1_b_M2_b,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,1724,True,7.452402451,7.50734256,Polysemy,N,False,jwcxuk91x6,63,24
ground,M1_a_M2_a,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,835,True,6.727431725,7.387193601,Polysemy,N,False,k9k5bl7bsa,163,24
ground,M1_b_M1_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,1115,True,7.016609684,7.48346209,Polysemy,N,True,o40xglp55j,105,24
ground,M2_b_M2_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,848,True,6.742880636,7.387193601,Polysemy,N,True,y52zt9vjyf,135,24
ground,M1_a_M1_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,813,True,6.70073111,7.50726008,Polysemy,N,True,va3hb1mkox,61,24
ground,M2_a_M1_a,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,917,True,6.821107472,7.48346209,Polysemy,N,False,ctcq5oob70,29,24
ground,M2_a_M1_a,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1914,True,7.556950572,7.48346209,Polysemy,N,False,xdomj2pout,183,24
ground,M1_a_M2_a,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,575,True,6.354370041,7.387193601,Polysemy,N,False,kzt7mhlhq0,187,24
ground,M1_b_M2_b,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,986,False,6.893656355,7.50734256,Polysemy,N,False,3mb5qrf7ny,37,24
ground,M1_a_M2_a,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1362,True,7.216709487,7.387193601,Polysemy,N,False,z2n4w2lvuj,65,24
ground,M2_b_M1_b,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,1043,True,6.949856455,7.50726008,Polysemy,N,False,rgkj29k85f,61,24
ground,M1_a_M2_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,2298,False,7.739794458,7.50734256,Polysemy,N,False,zc0tcyzalc,201,24
ground,M2_a_M1_a,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1165,False,7.060476366,7.48346209,Polysemy,N,False,11s3zyvhm4,137,24
ground,M1_a_M2_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,792,True,6.674561392,7.50734256,Polysemy,N,False,ppv7uctwr1,115,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,1376,True,7.226936018,7.50726008,Polysemy,N,False,s4hekwenop,149,24
ground,M2_b_M2_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,535,True,6.282266747,7.387193601,Polysemy,N,True,zsds20jhhb,33,24
ground,M1_b_M1_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,1080,True,6.98471632,7.48346209,Polysemy,N,True,6lbv5uhykm,43,24
ground,M2_b_M1_b,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,2482,True,7.816819966,7.50726008,Polysemy,N,False,68a6hn4uvz,207,24
ground,M2_b_M1_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,801,True,6.685860947,7.48346209,Polysemy,N,False,2r8jyhe7un,183,24
ground,M1_b_M2_b,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.350116193,0.06280309,3339,False,8.11342664,7.50734256,Polysemy,N,False,4e6rrg22h5,103,24
ground,M1_b_M2_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,742,True,6.609349243,7.387193601,Polysemy,N,False,vc2ac751cz,209,24
ground,M1_a_M2_a,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1206,True,7.095064377,7.387193601,Polysemy,N,False,4suqxr8zom,175,24
ground,M1_a_M1_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,1173,True,7.067319849,7.50726008,Polysemy,N,True,xxh77u2udt,109,24
ground,M2_b_M2_a,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,711,True,6.56667243,7.387193601,Polysemy,N,True,xdapyucpqa,185,24
ground,M1_b_M2_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,930,True,6.835184586,7.387193601,Polysemy,N,False,kdxs9d2gww,109,24
ground,M1_b_M2_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,837,True,6.72982407,7.387193601,Polysemy,N,False,6g6ama8qck,111,24
ground,M1_b_M2_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,882,True,6.782192056,7.387193601,Polysemy,N,False,jrnkr73qqa,75,24
ground,M2_a_M2_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,1395,True,7.240649694,7.50734256,Polysemy,N,True,lpduruhrnk,185,24
ground,M1_b_M1_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,True,0.0,1,0.014838039875030518,,0.268796027,0.078346133,730,True,6.593044534,7.48346209,Polysemy,N,True,etthd39jyc,55,24
ground,M2_a_M1_a,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.308426082,0.066148043,1249,True,7.13009851,7.48346209,Polysemy,N,False,uaydq1djrs,171,24
ground,M1_b_M2_a,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,830,True,6.721425701,7.387193601,Polysemy,N,False,m7n1h07aw2,143,24
ground,M1_a_M2_b,ground_M1,He was on the firm ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,False,inf,0,0.5377330780029297,,0.33117944,0.072730541,1964,True,7.582738489,7.50734256,Polysemy,N,False,4zpuq8ud9x,139,24
ground,M2_a_M2_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M2,He was on the parade ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,True,0.0,1,0.04999995231628418,,0.222591102,0.027148664,1105,True,7.007600614,7.50734256,Polysemy,N,True,nh9sg3fncc,159,24
ground,M2_a_M1_b,ground_M2,He was on the camp ground.,http://id.loc.gov/authorities/subjects/sh85111955,Recreation areas,ground_M1,He was on the frozen ground.,http://id.loc.gov/authorities/subjects/sh85040450,Earth (Planet)--Surface,False,inf,0,0.5377330780029297,,0.238362193,0.047380745,975,True,6.882437471,7.50726008,Polysemy,N,False,x784e4lcbj,57,24
fan,M1_a_M1_b,fan_M1,They had an electric fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),fan_M1,They had a ceiling fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),True,0.0,1,0.011595368385314941,,0.076492667,0.080676556,1109,True,7.011213987,7.269267639,Homonymy,N,True,qck08emfde,51,63
fan,M1_b_M2_a,fan_M1,They had a ceiling fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),False,inf,0,0.22544807195663452,,0.475281417,0.176194489,983,True,6.89060912,7.428073294,Homonymy,N,False,u6tgegpyj0,85,63
fan,M2_b_M2_a,fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),True,0.0,1,0.010429024696350098,,0.106026471,0.060933888,902,True,6.80461452,7.428073294,Homonymy,N,True,satgb3rqke,29,63
fan,M2_b_M2_a,fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),True,0.0,1,0.010429024696350098,,0.106026471,0.060933888,716,True,6.573680167,7.428073294,Homonymy,N,True,78f1p4m7t2,237,63
fan,M1_a_M1_b,fan_M1,They had an electric fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),fan_M1,They had a ceiling fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),True,0.0,1,0.011595368385314941,,0.076492667,0.080676556,1038,True,6.945051064,7.269267639,Homonymy,N,True,urq6h944hm,33,63
fan,M1_a_M2_b,fan_M1,They had an electric fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),False,inf,0,0.22544807195663452,,0.426824152,0.194414139,2174,True,7.684324068,7.531247014,Homonymy,N,False,1vz3fdcvtw,219,63
fan,M2_a_M2_b,fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),True,0.0,1,0.010429024696350098,,0.106026471,0.060933888,1038,True,6.945051064,7.531247014,Homonymy,N,True,mwacu22792,33,63
fan,M2_a_M1_b,fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M1,They had a ceiling fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),False,inf,0,0.22544807195663452,,0.475281417,0.176194489,840,True,6.733401892,7.269267639,Homonymy,N,False,wsf5xp226q,193,63
fan,M2_b_M2_a,fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),True,0.0,1,0.010429024696350098,,0.106026471,0.060933888,1163,True,7.058758153,7.428073294,Homonymy,N,True,9fkbaxk3zu,221,63
fan,M2_b_M1_b,fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M1,They had a ceiling fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),False,inf,0,0.22544807195663452,,0.498543441,0.21644938,779,True,6.658011046,7.269267639,Homonymy,N,False,np8fheoehh,37,63
fan,M2_b_M1_a,fan_M2,They had an enthusiastic fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),fan_M1,They had an electric fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),False,inf,0,0.22544807195663452,,0.426824152,0.194414139,1938,True,7.569411792,7.236250483,Homonymy,N,False,jjpm6guwej,251,63
fan,M1_b_M2_a,fan_M1,They had a ceiling fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),False,inf,0,0.22544807195663452,,0.475281417,0.176194489,1439,True,7.271703707,7.428073294,Homonymy,N,False,hdblro1e9q,189,63
fan,M1_a_M2_a,fan_M1,They had an electric fan.,http://id.loc.gov/authorities/subjects/sh85047105,Fans (Machinery),fan_M2,They had a zealous fan.,http://id.loc.gov/authorities/subjects/sh85047108,Fans (Persons),False,inf,0,0.22544807195663452,,0.402846813,0.177222013,1025,False,6.932447892,7.428073294,Homonymy,N,False,nkwr4ou2vr,131,63
